area,months,year,unit,value,temp_categoria,source,processed_at
Bolivia (Plurinational State of),July,2011,°C,1.447,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2011,°C,1.1896666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2011,°C,1.1416666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2011,°C,0.7741666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2011,°C,1.1844999999999999,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2011,°C,0.6081666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2012,°C,0.6353333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2012,°C,0.5824999999999999,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2012,°C,0.669,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2012,°C,0.9601666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2012,°C,0.8473333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2012,°C,0.7735,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2012,°C,0.4963333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2012,°C,0.7668333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2012,°C,1.1068333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2012,°C,1.1195000000000002,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2012,°C,0.8791666666666668,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2012,°C,0.6643333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2013,°C,1.0808333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2013,°C,0.8905,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2013,°C,0.7105,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2013,°C,0.6633333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2013,°C,1.0866666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2013,°C,0.8183333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2013,°C,0.6186666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2013,°C,0.0386666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2013,°C,0.18683333333333332,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2013,°C,0.21583333333333332,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2013,°C,0.3818333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2013,°C,0.8808333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2014,°C,0.43616666666666665,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2014,°C,0.40650000000000003,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2014,°C,0.674,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2014,°C,1.0243333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2014,°C,0.8548333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2014,°C,1.0598333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2014,°C,0.6213333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2014,°C,1.1175,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2014,°C,1.4983333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2014,°C,1.3238333333333332,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2014,°C,1.0603333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2014,°C,0.5771666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2015,°C,0.7273333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2015,°C,0.7576666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2015,°C,1.2465,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2015,°C,1.4400000000000002,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2015,°C,1.088,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2015,°C,1.6083333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2015,°C,2.1755,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2015,°C,1.6930000000000003,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2015,°C,1.1435,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2015,°C,0.9713333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2015,°C,0.8958333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2015,°C,0.9315000000000001,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2016,°C,1.3425,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2016,°C,1.3263333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2016,°C,0.8325,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2016,°C,1.0288333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2016,°C,0.3801666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2016,°C,0.16433333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2016,°C,0.8985,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2016,°C,0.7706666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2016,°C,0.08816666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2016,°C,0.41883333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2016,°C,0.19716666666666663,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2016,°C,1.0001666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2017,°C,1.023,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2017,°C,0.9696666666666668,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2017,°C,0.8563333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2017,°C,0.7023333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2017,°C,0.9236666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2017,°C,1.0325,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2017,°C,1.0868333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2017,°C,1.2013333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2017,°C,0.6848333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2017,°C,0.65,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2017,°C,0.6078333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2017,°C,0.7575,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2018,°C,0.5301666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2018,°C,0.5845,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2018,°C,0.8725,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2018,°C,1.2206666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2018,°C,1.1615,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2018,°C,-0.17033333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2018,°C,0.24383333333333332,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2018,°C,-0.19083333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2018,°C,0.7346666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2018,°C,0.9318333333333332,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2018,°C,0.6366666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2018,°C,0.4925,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2019,°C,0.8636666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2019,°C,0.7678333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2019,°C,0.8395,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2019,°C,1.0481666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2019,°C,0.871,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2019,°C,1.1588333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2019,°C,0.711,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2019,°C,0.6481666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2019,°C,1.0571666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,2019,°C,0.7565,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,2019,°C,0.969,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,2019,°C,0.6461666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,1.482,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,9.55,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,19.33,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,27.89,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,28.04,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,27.97,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,30.1,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,28.51,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,27.9,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,28.8,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,29.25,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,28.76,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,23.88,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,30.01,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,29.05,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,28.5,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,28.27,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,27.25,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,28.3,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,30.85,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,34.8,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,19.33,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,13.1,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,26.89,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,27.27,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,31.7,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,19.7,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,31.0,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,32.6,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,12.95,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,27.5,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,30.92,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,22.1,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,2020,°C,28.83,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,1.117,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,9.19,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,18.84,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,27.64,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,26.74,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,27.33,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,28.05,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,27.92,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,27.75,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,25.95,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,27.67,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,27.08,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,28.0,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,27.72,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,27.57,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,28.2,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,25.75,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,26.4,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,27.7,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,29.7,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,18.84,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,13.22,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,25.81,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,25.78,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,29.2,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,21.2,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,29.4,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,30.7,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,26.3,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,28.11,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,20.91,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,2020,°C,26.16,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,1.8785,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,9.09,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,19.13,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,28.08,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,27.99,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,28.63,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,29.43,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,29.22,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,27.29,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,24.5,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,30.99,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,30.31,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,29.34,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,30.26,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,28.55,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,19.13,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,13.57,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,27.33,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,27.91,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,10.11,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,28.83,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,29.78,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,21.58,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,2020,°C,28.15,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,1.319,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,8.07,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,18.06,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,26.93,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,27.77,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,23.2,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,23.4,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,28.68,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,27.66,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,18.06,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,10.73,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,25.21,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,26.14,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,19.9,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,2020,°C,25.0,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,0.889,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,7.26,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,16.57,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,26.16,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,26.6,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,25.29,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,25.25,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,16.57,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,7.63,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,21.38,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,22.05,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,28.7,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,16.81,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,2020,°C,21.5,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,1.0565,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,6.29,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,15.5,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,26.31,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,25.76,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,19.9,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,25.59,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,24.38,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,15.5,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,6.32,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,20.85,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,21.19,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,21.43,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,15.41,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,2020,°C,20.85,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,0.835,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,5.8,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,14.57,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,25.82,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,26.53,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,28.16,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,26.08,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,25.46,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,14.57,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,5.5,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,20.47,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,20.61,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,14.6,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,13.6,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,12.7,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,2020,°C,16.62,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,1.094,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,7.1,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,17.12,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,28.08,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,27.56,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,27.23,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,19.3,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,26.44,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,29.7,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,27.02,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,17.12,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,8.73,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,21.55,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,22.57,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,18.47,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,17.25,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,2020,°C,21.7,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,1.35,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,7.31,frío,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,18.37,templado,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,29.18,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,29.17,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,28.15,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,28.61,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,29.01,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,26.61,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,26.0,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,29.94,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,27.8,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,28.83,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,26.55,caliente,meteostat,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,2020,°C,32.7,caliente,meteostat,2025-10-05 22:05:30
